Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","1998","1998","tonnes","450","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","1999","1999","tonnes","570","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2000","2000","tonnes","750","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2001","2001","tonnes","950","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2002","2002","tonnes","1002","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2003","2003","tonnes","780","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2004","2004","tonnes","562","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2005","2005","tonnes","562","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2006","2006","tonnes","610","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2007","2007","tonnes","720","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2008","2008","tonnes","630","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2009","2009","tonnes","342","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2010","2010","tonnes","590","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2011","2011","tonnes","412","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2012","2012","tonnes","420","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2013","2013","tonnes","373","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2014","2014","tonnes","304","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2015","2015","tonnes","472","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2016","2016","tonnes","246","","Official data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1182","Honey, natural","2017","2017","tonnes","515","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","1993","1993","tonnes","168","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","1994","1994","tonnes","152","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","1995","1995","tonnes","161","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","1996","1996","tonnes","156","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","1997","1997","tonnes","119","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","1998","1998","tonnes","151","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","1999","1999","tonnes","150","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2000","2000","tonnes","171","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2001","2001","tonnes","180","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2002","2002","tonnes","187","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2003","2003","tonnes","205","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2004","2004","tonnes","238","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2005","2005","tonnes","237","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2006","2006","tonnes","262","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2007","2007","tonnes","274","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2008","2008","tonnes","234","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2009","2009","tonnes","236","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2010","2010","tonnes","240","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2011","2011","tonnes","303","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2012","2012","tonnes","276","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2013","2013","tonnes","278","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2014","2014","tonnes","254","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2015","2015","tonnes","288","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2016","2016","tonnes","293","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1183","Beeswax","2017","2017","tonnes","301","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","1993","1993","tonnes","7617","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","1994","1994","tonnes","7750","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","1995","1995","tonnes","7267","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","1996","1996","tonnes","5433","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","1997","1997","tonnes","4532","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","1998","1998","tonnes","8085","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","1999","1999","tonnes","7318","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2000","2000","tonnes","7553","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2001","2001","tonnes","6231","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2002","2002","tonnes","5664","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2003","2003","tonnes","6303","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2004","2004","tonnes","7738","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2005","2005","tonnes","8371","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2006","2006","tonnes","9081","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2007","2007","tonnes","8467","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2008","2008","tonnes","6079","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2009","2009","tonnes","6892","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2010","2010","tonnes","7455","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2011","2011","tonnes","11302","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2012","2012","tonnes","7332","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2013","2013","tonnes","8063","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2014","2014","tonnes","7163","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2015","2015","tonnes","9228","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2016","2016","tonnes","10113","","Official data"
"QL","Livestock Primary","167","Czechia","5510","Production","1182","Honey, natural","2017","2017","tonnes","9365","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1961","1961","tonnes","2268","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1962","1962","tonnes","2999","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1963","1963","tonnes","4957","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1964","1964","tonnes","7316","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1965","1965","tonnes","3933","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1966","1966","tonnes","4114","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1967","1967","tonnes","7543","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1968","1968","tonnes","7714","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1969","1969","tonnes","6406","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1970","1970","tonnes","6572","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1971","1971","tonnes","6016","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1972","1972","tonnes","5610","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1973","1973","tonnes","8097","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1974","1974","tonnes","6162","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1975","1975","tonnes","3329","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1976","1976","tonnes","11241","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1977","1977","tonnes","7734","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1978","1978","tonnes","5438","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1979","1979","tonnes","5305","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1980","1980","tonnes","5655","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1981","1981","tonnes","7169","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1982","1982","tonnes","10446","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1983","1983","tonnes","14915","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1984","1984","tonnes","9633","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1985","1985","tonnes","6309","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1986","1986","tonnes","15834","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1987","1987","tonnes","9573","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1988","1988","tonnes","12321","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1989","1989","tonnes","12474","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1990","1990","tonnes","11973","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1991","1991","tonnes","8790","","Official data"
"QL","Livestock Primary","51","Czechoslovakia","5510","Production","1182","Honey, natural","1992","1992","tonnes","9275","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1961","1961","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1962","1962","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1963","1963","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1964","1964","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1965","1965","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1966","1966","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1967","1967","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1968","1968","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1969","1969","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1970","1970","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1971","1971","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1972","1972","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1973","1973","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1974","1974","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1975","1975","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1976","1976","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1977","1977","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1978","1978","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1979","1979","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1980","1980","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1981","1981","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1982","1982","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1983","1983","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1984","1984","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1985","1985","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1986","1986","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1987","1987","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1988","1988","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1989","1989","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1990","1990","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1991","1991","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1992","1992","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1993","1993","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1994","1994","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1995","1995","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1996","1996","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1997","1997","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1998","1998","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","1999","1999","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2000","2000","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2001","2001","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2002","2002","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2003","2003","tonnes","","M","Data not available"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2004","2004","tonnes","1500","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2005","2005","tonnes","1500","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2006","2006","tonnes","1500","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2007","2007","tonnes","1500","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2008","2008","tonnes","1500","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2009","2009","tonnes","1500","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2010","2010","tonnes","1500","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2011","2011","tonnes","1500","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2012","2012","tonnes","1500","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2013","2013","tonnes","1500","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2014","2014","tonnes","1500","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2015","2015","tonnes","1500","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2016","2016","tonnes","1500","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1182","Honey, natural","2017","2017","tonnes","1500","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1961","1961","tonnes","147","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1962","1962","tonnes","171","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1963","1963","tonnes","177","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1964","1964","tonnes","171","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1965","1965","tonnes","171","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1966","1966","tonnes","170","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1967","1967","tonnes","171","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1968","1968","tonnes","173","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1969","1969","tonnes","175","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1970","1970","tonnes","207","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1971","1971","tonnes","205","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1972","1972","tonnes","203","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1973","1973","tonnes","243","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1974","1974","tonnes","280","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1975","1975","tonnes","266","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1976","1976","tonnes","221","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1977","1977","tonnes","265","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1978","1978","tonnes","330","F","FAO estimate"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1979","1979","tonnes","350","F","FAO estimate"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1980","1980","tonnes","350","F","FAO estimate"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1981","1981","tonnes","350","F","FAO estimate"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1982","1982","tonnes","350","F","FAO estimate"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1983","1983","tonnes","350","F","FAO estimate"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1984","1984","tonnes","404","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1985","1985","tonnes","383","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1986","1986","tonnes","388","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1987","1987","tonnes","411","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1988","1988","tonnes","427","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1989","1989","tonnes","462","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1990","1990","tonnes","465","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1991","1991","tonnes","489","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1992","1992","tonnes","511","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1993","1993","tonnes","529","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1994","1994","tonnes","552","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1995","1995","tonnes","520","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1996","1996","tonnes","528","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1997","1997","tonnes","533","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1998","1998","tonnes","534","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","1999","1999","tonnes","539","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2000","2000","tonnes","557","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2001","2001","tonnes","557","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2002","2002","tonnes","696","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2003","2003","tonnes","936","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2004","2004","tonnes","950","F","FAO estimate"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2005","2005","tonnes","950","F","FAO estimate"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2006","2006","tonnes","950","F","FAO estimate"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2007","2007","tonnes","950","F","FAO estimate"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2008","2008","tonnes","960","F","FAO estimate"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2009","2009","tonnes","960","F","FAO estimate"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2010","2010","tonnes","959","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2011","2011","tonnes","1015","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2012","2012","tonnes","1017","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2013","2013","tonnes","1031","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2014","2014","tonnes","1044","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2015","2015","tonnes","1058","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2016","2016","tonnes","1071","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1183","Beeswax","2017","2017","tonnes","1085","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1961","1961","tonnes","562","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1962","1962","tonnes","580","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1963","1963","tonnes","598","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1964","1964","tonnes","580","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1965","1965","tonnes","580","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1966","1966","tonnes","575","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1967","1967","tonnes","583","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1968","1968","tonnes","588","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1969","1969","tonnes","763","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1970","1970","tonnes","756","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1971","1971","tonnes","749","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1972","1972","tonnes","742","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1973","1973","tonnes","890","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1974","1974","tonnes","1025","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1975","1975","tonnes","973","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1976","1976","tonnes","808","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1977","1977","tonnes","969","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1978","1978","tonnes","1200","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1979","1979","tonnes","1300","*","Unofficial figure"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1980","1980","tonnes","1300","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1981","1981","tonnes","1300","*","Unofficial figure"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1982","1982","tonnes","1300","*","Unofficial figure"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1983","1983","tonnes","1300","*","Unofficial figure"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1984","1984","tonnes","1476","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1985","1985","tonnes","1430","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1986","1986","tonnes","1453","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1987","1987","tonnes","1682","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1988","1988","tonnes","1498","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1989","1989","tonnes","1575","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1182","Honey, natural","1990","1990","tonnes","1231","","Official data"
